Sentence,Hyperbole,Metaphor
"With the increased focus on copyright protection by the RIAA and other agencies, it is now more important than ever to make sure your use of music for websites does not violate intellectual property laws.",0,1
"If it embarrassed you seeing the poverty and ignorance in New Orleans during Katrina, you might want to skip this one.",0,1
"The collapse of faith was not upon us if a measure of uncertainty had remained, especially given the rather common pre-Reformation position of not appealing to the apocrypha to establish any doctrine.",0,1
"For 12 years, Alex fought for gun rights as a state senator and consistently stood up for law-abiding gun owners.",0,1
"When we believe He redeemed us from the curse of poverty and wrap all of our words and actions around that belief, then we strengthen the faith barrier against the attack of poverty.",0,1
They were the general election's antagonist - that's gonna hurt for a while.,0,1
"If it's debate you're looking for, check out Pub Talk, where squad rotation and Liverpool's faltering title hopes are among the topics discussed.",0,1
"D.C. v Heller, Victory For Gun Ownership .",0,1
"Obama unleashes sharp attack on inequality, and Campaign 2012 begins By Greg Sargent Obamaâ€™s speech in Kansas, which just concluded, was the most direct condemnation of wealth and income inequality, and the most expansive moral defense of the need for government activism to combat it, that Obama has delivered in his career.",0,1
"The Nobel Prize committee commended her â€œholistic approach to sustainable development that embraces democracy , human rights and women's rights in particular.â€",0,1
Thereâ€™s no better way to â€œtake the temperatureâ€ of government and community support for the industry than to,0,1
"Out the other end emerges a modified amalgam that tries to balance fairness with principle, majority rule with minority rights .",0,1
This lesson will explore ideas that can help you help your parent to maintain his or her zest for life as circumstances change.,0,1
"I would also emphasize the relevance of the situation on the ground: Israel as a prosperous powerhouse and fully sovereign state as contrasted to Hamas, which is the governing authority of the tiny, blockaded, and totally vulnerable Gaza Strip whose impoverished population has been deliberately kept by Israel at a subsistence level and continuously subjected to Israeli state terror at least since 1967.</p> <p>&nbsp;</p> <p>A salient issue in this context is whether it is reasonable and desirable to insist that Hamas adopt a new covenant as a precondition to its acceptance as a legitimate political actor.",0,1
"After over four years of deliberations and proposals and passing under every city bureaucracy's microscope , the Phillips Neighborhood Revitalization Program (NRP) has been approved: - $18 million is now officially set aside for Phillips.",0,1
"Over the past two years, a fellow dubbed the â€œObama Robberâ€ has donned a disguise bearing Barackâ€™s image and mimicked the worldâ€™s highest-ranking bureaucratic burglar while proceeding to empty the coffers of more than a few Austrian financial institutions.",0,1
"These are the wealth barrier, the bureaucracy barrier and, lastly, the capital barrier.",0,1
Margarita said her husband's gun saved his life.,0,1
"Ultraviolet (UV) from the sun damages the skin and if left untreated, actinic keratosis can turn into a form of skin cancer called squamous cell carcinoma (SCC).",0,1
Originally Posted by HoughMade Well obviously the NRA naysayers would have founded and funded an organization that is more effective than the NRA and is intellectually and ideologically pure without the NRA baggage .,0,1
"Clubs, drugs, and guns are a mainstay of crime fiction, but the FBI says it has exposed the real deal in Downtown Austin after agents busted what they say is a money-laundering operation run out of several Downtown bars.",0,1
First read this A Love Note to 2nd Amendment Opponent Senator Barbara Boxer,0,1
"Every gun-ban ringleader in America, from Obama on down, has made a public commitment to enact harsh new gun control laws in 2014.",0,1
