Sentence,Hyperbole,Metaphor
"As democracy spreads throughout the globe, many people are rediscovering a truth understood by the Framers of the United States Constitution: a true world order requires that all constituent states be ruled by governments that both derive their legitimacy from the consent of the people and are limited in power.",0,0
"Women don't need to limit themselves to tiny guns â€”""Oh hell, no!""",0,0
"There are exceptions to the rule of course but your average criminal while stupid, still will recognize that a gun store /shooting range is not the path of least resistance , which plays to their cowardly nature.",0,1
"We need to constitute democratic governance on the firm foundation of equal rights to the land and resources of the earth, an ""earth rights democracy "" which removes the burden of taxes from the backs of those who labor and instead directs government to collect the value of our common wealth for the benefit of all.",0,0
"The rhetoric justifying this destruction can come from a variety of political viewpoints: the initiation of a communist state; the purging of Jews from a pure-blooded Aryan race; the freeing of oppressed people from religion and monarchy ; the wrenching of democracy from the interests of the wealthy; liberty, equality, and fraternity â€” these are all equally important, equally interchangeable, and equally useful and meaningful only as pretexts to mass killing.",0,0
Now Calamity will claim to not understand that when asked to take a picture of the sign on his house but insist gun free signs and gun removal will make people safe.,0,0
He seems to be far more educated than ANY of the anti gun brayers .,0,1
Revolution Stocks also offers a wide variety of styles for individual guns .,0,0
"But if most gun owners aren't registering with police in the first place, they're not going to report a missing firearm .",0,0
The mission of the Environmental Autoimmunity Group is to understand the mechanisms for the development of autoimmune diseases so that group members can extend healthy life and reduce the burdens of illness and disability.,0,0
Gun registration is hardly punishment .,0,1
What about instead of declaring eminent domain the government imposes a tax ?,0,0
"GUNS -- WASHINGTON -- In a sign of the changing political calculus of gun control , the Senate appears poised to pass a top priority of the National Rifle Association this week, legislation that would shield the gun industry from lawsuits arising from the misuse of their weapons.",0,1
"These provisions, controversial even within the gun rights community, certainly should never be the ""sugar"" that helps us swallow the bitter pill of gun control .",1,1
"Copyright protects those portions of a work that are original, that were created.",0,1
"The result of Israel's proportional electoral system, in which voters endorsed national party lists rather than candidates in a given geographic area, has been a stalemate in which the smaller parties, especially the growing right-wing religious parties, have been able to exert disproportionate influence in the formation of governments and on government policies.",0,0
"Indeed, Chileans watched their democracy go up in flames .",1,1
"Third, we will analyze the consequences of the election of left-wing governments across a range of policy issues, institutional arenas, and discursive practices.",0,0
I'm not so keen on the propagation of gun control like I was when I was in Middle School.,0,1
"The American audiovisual industry has long enjoyed a position of dominance in the global market which has, in many respects, insulated American consumers from the kind of conditions inside the French and broader European markets that have resulted in a sort of audiovisual dysfunction amongst the family of European Union regulatory policies and Member State practices.",0,1
"WHO declares Abidjan safe from Yellow Fever epidemic Afrique en ligne/Pana - The city of Abidjan, Cote d'Ivoire, has been declared safe from a Yellow Fever epidemic following a massive vaccination exercise carried out in the city, according to a statement from the World Health Organisation (WHO).",0,0
Have a full blown audit of the city government .,0,0
Who's fault is it firearm owners image has been trashed by gun control ?,0,1
