Sentence,Hyperbole,Metaphor
One must learn to weed out incendiary polemics and agitprop from the whirling online maelstrom to become an informed and thoughtful citizen.,0,1
"Soon enough, just as the saying goes, the honeymoon is over.",0,0
She pressed a kiss on my cheek then hared off.,0,1
How many ways are there to make a Full House in poker? Or a Royal Flush?,0,0
"Jenny Allen, a 38-year-old fundraiser from West Virginia, wore a laminated picture of her great aunt, an elegant lady in a double strand of pearls who fought for civil rights years ago.",0,0
Instead he fills them with any of the dozens of different varieties of liquid that line the walls of his lab.,0,0
Henry Weston: How can a store throw a temper tantrum?,0,0
"A wish to two happy people for a future of dreams comes true,Congratulations!",0,0
"Indeed, the inter-connections of this penal trinity of population, capacity and conditions form the heart of the reform quagmire.",0,1
Sit back and relax - I'll open a bottle of wine.,0,0
Even the attempts to supplant it pay IQ the tribute of accepting its frame of reference.,0,0
My new hat was squished under his hips.,0,0
I can never enter into her jokes.,0,1
Or the fact that the chemistry between them just wouldn't stop?,0,0
That's the fourth serve he's faulted on today.,0,0
She didn't want some tarted-up part-time hooker spoiling it with tales about him she couldn't possibly hope to match.,0,0
She was knocking back the champagne at Maria's party.,0,0
He is punctual to a proverb.,0,1
She was never interested in fitness before but now she's been bitten by the bug.,0,1
She's merely a child.,0,0
He cites as a perfect example the scene in Basic Instinct where Sharon Stone is brought to the cop station for questioning and winds up flashing everyone a glimpse of her Lesser Antilles.,0,0
But what exactly are the skinheads nostalgic for?,0,0
It was like showing up at the masquerade ball wearing the same costume two years in a row.,0,0
That first visit to China just whetted her appetite.,0,0
Bullens Creek had started off tiny and tedious and gone downhill from there.,0,1
I can't help feeling slightly wistful about the perks I'm giving up.,0,0
"His Aunt Deborah was fun, too: her attempts and failures at matrimony were a long-running serial story, presented comically.",0,1
There is a fine dinstinction between ingenuity and craziness.,0,0
Shall I sing the descant in the last verse?,0,0
She's turned out to be the exact opposite of what everyone expected.,0,0
Mr George has a reputation as a hawk on inflation and his move yesterday will reinforce his credentials.,0,0
He's an interfering old busybody - who I go out with is none of his business!,0,1
It is easy to dismiss them as the strategic outpourings of a new recruit trying to impress the party machine.,0,0
Stewart was deeply moved to be back in the compelling presence of his big brother after five years.,0,0
Their goal is to become the one-stop shopping mall of cyberspace.,0,1
Currently prospect of the joint venture with acephalous is unknown. While non joint ventrue will be Zong Qinghou's first career end result if he eyes another jot.,0,0
The kids hid their teacher's bike for a lark.,0,0
He is having therapy to conquer his phobia.,0,0
Snuggling together under the covers on a stormy day.,0,0
Sophie is a glutton for books.,0,1
I tell the people I'm working with that they are supposed to remind me of the KISS principle.,0,0
Love is sharing weal and woe.,0,1
"He flitted away down the path, his head held high, with an air of somewhat jaded jauntiness .",0,0
He couldn't resist a dig at the referee.,0,0
"Backache is a constant complaint as I stoop over low baths, sinks, baby buggies and shopping trolleys.",0,0
How can you watch that drivel on TV?,0,0
"If nocturnal man king knows perfectly well him Hanchaobi to be gotten greatly, cannot compare, he asks so even, that he just be worthy of is a person that lost sensible bumbledom !",0,0
"Iraqi terrorist , Khay Rahnajet , didn't pay enough postage on a letter bomb.",0,0
History is one of his blind spots.,0,0
"And stock options, for decades reserved to the top 400 executives, now have been opened up far wider.",0,0
The hot tear was often in his magnanimous ruddy - brown eye.,0,0
Whew! That was a lucky escape!,0,0
He was playing a cop in Colors.,0,1
The only people who drive luxury saloons in East Oxford are drug dealers who do karate with their rottweilers to relax.,0,0
So why on earth are we stuffed full of so many different versions of genes?,0,0
The only thing holding me up would be fumbling at the combination lock or renting a towel.,0,0
His polite manners bespoke the gentleman.,0,0
"Hail, then, to mischievous tunesmith Todd Rundgren, who served up a splendid evening of time travel.",0,0
At last I'm making a few bob .,0,0
The political problem is how to co-opt the movement's energy and motivational anger without succumbing to its incoherence and being tainted by the wacko voices within it.,0,0
I ain't got my yellow card on me.,0,0
"Aha, you are an antique addict , aren't you?",0,0
Dancing black girls writhing under the twinkling neon of a pizzeria.,0,0
The timing of the show is serendipitous.,0,0
He finally faced up to his drug problem when his band told him to shape up or ship out.,0,1
I grab a sweet-scented bottle and hurl it at them.,0,0
He has spent a few nights on the cuff at one of the snappiest hotels.,0,0
So the city attorney wants him to say goodbye to the animals that have become his extended family?,0,0
The boss dangled a trip to New York in front of her to get her to work for him.,0,0
"With scores killed, and soldiers continuing to clash with civilians in Latakia and Daraa, what lessons can Washington learn from how it handled Tunis, Cairo, Manama and Tripoli?",0,0
It's a good story but I dare say it's apocryphal.,0,0
The judge clapped her into prison before she had had time to explain.,0,1
I had to stoop to the child's height to hear what he was saying.,0,0
I had forgotten my fear until I came to cross one of these bridges on Beejay after rediscovering riding in my thirties.,0,0
Think twice before you do it.,0,0
Your recalcitrance obliges firmness on me.,0,0
Wells Fargo completed its acquisition of First Interstate yesterday and lost no time wielding the cost-cutting ax.,0,0
"This irreverent version of Lionel Logue turns out to be an Aussie variant of a Frank Capra hero, a little guy who refuses to be awed by big guys, even one with lofty lineage and a throne.",0,1
Sport is a slender thread on which to hang one's hopes for the future.,0,1
Personality: what you like? what is your hobby? hanker for it.,0,0
"It had been something more profound, less explicable, than disillusionment, mid-life restlessness, the fear of a threatened scandal.",0,0
The row went on and on.,0,0
The beggar fell down in a swoon from sheer hunger.,0,0
I confess to a little bait and switch.,0,0
A fool knows more in his own house than a wise man in another's,0,0
Don't distract me while I'm driving!,0,0
She did not know what the message was: Lee in this state was no longer a lovelorn friend but a trauma.,0,1
You need a malleable pillow that will mould to the curves of your neck.,0,0
Lilly says things that don't always tally with the truth.,0,0
Gai as early as the next Treasury Secretary is no suspense.,0,0
Lawrence was lifted shoulder-high by fans as he acknowledged the applause and the delight of the assembled Boro faithful.,0,0
When have your skills in diplomacy put to the test?,0,0
"And besides, why should these guys get to make plans for state land, which belongs to all of us?",0,0
Not crouched down into the starting blocks with her fingertips pressed so lightly on to the oven red brick track.,0,0
"She, in her pig-headed way, insists that she is right and that everyone else is wrong.",0,0
